0,0.09475,0.1895,0.28425,0.379
0.090701,0.090701,0.090701,0.090701,0.090701
0,0,0,0,0
0,8.5692e-05,0.00017061,0.00025401,0.00033512
0,0.00017137,0.00034121,0.00050799,0.00067021
0,0.00025704,0.00051178,0.00076192,0.0010052
0,0.00034268,0.00068229,0.0010158,0.0013401
0,0.00042829,0.00085273,0.0012695,0.0016749
0,0.00051385,0.0010231,0.0015232,0.0020095
0,0.00059936,0.0011933,0.0017766,0.002344
0,0.00068481,0.0013635,0.0020299,0.0026781
0,0.0007702,0.0015335,0.002283,0.0030121
0,0.0008555,0.0017033,0.0025359,0.0033457
0,0.00094072,0.001873,0.0027885,0.003679
0,0.0010258,0.0020425,0.0030408,0.0040119
0,0.0011109,0.0022118,0.0032928,0.0043444
0,0.0011958,0.0023808,0.0035445,0.0046765
0,0.0012806,0.0025497,0.0037959,0.0050081
0,0.0013652,0.0027182,0.0040469,0.0053392
0,0.0014498,0.0028865,0.0042974,0.0056697
0,0.0015342,0.0030546,0.0045475,0.0059997
0,0.0016184,0.0032223,0.0047972,0.0063292
0,0.0017025,0.0033896,0.0050464,0.0066579
0,0.0017864,0.0035567,0.0052951,0.006986
0,0.0018701,0.0037234,0.0055433,0.0073134
0,0.0019536,0.0038897,0.0057909,0.0076401
0,0.0020369,0.0040556,0.0060379,0.007966
0,0.0021201,0.0042211,0.0062843,0.0082911
0,0.002203,0.0043862,0.0065301,0.0086154
0,0.0022857,0.0045509,0.0067753,0.0089389
0,0.0023682,0.0047151,0.0070197,0.0092614
0,0.0024504,0.0048788,0.0072635,0.009583
0,0.0025324,0.0050421,0.0075065,0.0099036
0,0.0026141,0.0052048,0.0077488,0.010223
0,0.0026956,0.005367,0.0079903,0.010542
0,0.0027768,0.0055287,0.008231,0.01086
0,0.0028578,0.0056899,0.0084709,0.011176
0,0.0029384,0.0058504,0.00871,0.011491
0,0.0030187,0.0060104,0.0089482,0.011806
0,0.0030988,0.0061698,0.0091854,0.012119
0,0.0031785,0.0063285,0.0094218,0.012431
0,0.0032579,0.0064867,0.0096572,0.012741
0,0.003337,0.0066441,0.0098917,0.01305
0,0.0034158,0.006801,0.010125,0.013358
0,0.0034942,0.0069571,0.010358,0.013665
0,0.0035723,0.0071125,0.010589,0.01397
0,0.00365,0.0072673,0.010819,0.014274
0,0.0037274,0.0074213,0.011049,0.014577
0,0.0038043,0.0075745,0.011277,0.014878
0,0.0038809,0.007727,0.011504,0.015177
0,0.0039571,0.0078788,0.01173,0.015475
0,0.0040329,0.0080297,0.011954,0.015772
0,0.0041083,0.0081798,0.012178,0.016067
0,0.0041833,0.0083291,0.0124,0.01636
0,0.0042579,0.0084776,0.012621,0.016652
0,0.0043321,0.0086253,0.012841,0.016942
0,0.0044058,0.008772,0.01306,0.01723
0,0.0044791,0.0089179,0.013277,0.017517
0,0.0045519,0.009063,0.013493,0.017801
0,0.0046243,0.0092071,0.013707,0.018084
0,0.0046962,0.0093502,0.01392,0.018366
0,0.0047676,0.0094925,0.014132,0.018645
0,0.0048386,0.0096338,0.014343,0.018923
0,0.0049091,0.0097741,0.014551,0.019198
0,0.0049791,0.0099135,0.014759,0.019472
0,0.0050486,0.010052,0.014965,0.019744
0,0.0051175,0.010189,0.015169,0.020014
0,0.005186,0.010326,0.015372,0.020281
0,0.005254,0.010461,0.015574,0.020547
0,0.0053214,0.010595,0.015774,0.020811
0,0.0053883,0.010728,0.015972,0.021072
0,0.0054547,0.01086,0.016169,0.021332
0,0.0055205,0.010991,0.016364,0.021589
0,0.0055858,0.011121,0.016557,0.021845
0,0.0056505,0.01125,0.016749,0.022098
0,0.0057146,0.011378,0.016939,0.022349
0,0.0057782,0.011505,0.017128,0.022597
0,0.0058412,0.01163,0.017314,0.022843
0,0.0059036,0.011754,0.017499,0.023088
0,0.0059654,0.011877,0.017683,0.023329
0,0.0060266,0.011999,0.017864,0.023569
0,0.0060872,0.01212,0.018044,0.023806
0,0.0061472,0.012239,0.018222,0.02404
0,0.0062066,0.012358,0.018398,0.024273
0,0.0062654,0.012475,0.018572,0.024503
0,0.0063236,0.01259,0.018744,0.02473
0,0.0063811,0.012705,0.018915,0.024955
0,0.0064379,0.012818,0.019083,0.025177
0,0.0064942,0.01293,0.01925,0.025397
0,0.0065498,0.013041,0.019415,0.025615
0,0.0066047,0.01315,0.019578,0.025829
0,0.006659,0.013258,0.019738,0.026042
0,0.0067126,0.013365,0.019897,0.026251
0,0.0067655,0.01347,0.020054,0.026458
0,0.0068177,0.013574,0.020209,0.026663
0,0.0068693,0.013677,0.020362,0.026864
0,0.0069202,0.013778,0.020513,0.027063
0,0.0069704,0.013878,0.020662,0.02726
0,0.0070199,0.013977,0.020808,0.027453
0,0.0070687,0.014074,0.020953,0.027644
0,0.0071168,0.01417,0.021096,0.027832
0,0.0071642,0.014264,0.021236,0.028017
0,0.0072108,0.014357,0.021374,0.0282
