0,0.09475,0.1895,0.28425,0.379
0.81631,0.81631,0.81631,0.81631,0.81631
0,0,0,0,0
0,0.00068933,0.0013725,0.0020433,0.0026958
0,0.0013786,0.0027448,0.0040864,0.0053913
0,0.0020677,0.0041169,0.0061291,0.0080863
0,0.0027566,0.0054885,0.0081711,0.01078
0,0.0034453,0.0068596,0.010212,0.013474
0,0.0041335,0.00823,0.012253,0.016165
0,0.0048214,0.0095996,0.014292,0.018855
0,0.0055088,0.010968,0.016329,0.021544
0,0.0061957,0.012336,0.018365,0.02423
0,0.0068819,0.013702,0.020399,0.026914
0,0.0075674,0.015067,0.022431,0.029594
0,0.0082522,0.01643,0.024461,0.032273
0,0.0089362,0.017792,0.026489,0.034947
0,0.0096192,0.019152,0.028513,0.037619
0,0.010301,0.02051,0.030535,0.040286
0,0.010982,0.021866,0.032554,0.04295
0,0.011662,0.02322,0.03457,0.045609
0,0.012341,0.024572,0.036582,0.048264
0,0.013019,0.025921,0.03859,0.050913
0,0.013695,0.027267,0.040595,0.053558
0,0.01437,0.028611,0.042595,0.056197
0,0.015043,0.029952,0.044592,0.058831
0,0.015715,0.03129,0.046583,0.061459
0,0.016386,0.032624,0.048571,0.064081
0,0.017054,0.033956,0.050553,0.066696
0,0.017722,0.035284,0.05253,0.069305
0,0.018387,0.036609,0.054502,0.071907
0,0.01905,0.03793,0.056469,0.074501
0,0.019712,0.039247,0.05843,0.077088
0,0.020371,0.04056,0.060385,0.079668
0,0.021029,0.041869,0.062334,0.082239
0,0.021684,0.043174,0.064276,0.084802
0,0.022337,0.044475,0.066213,0.087357
0,0.022989,0.045771,0.068142,0.089903
0,0.023637,0.047062,0.070065,0.09244
0,0.024284,0.048349,0.071981,0.094968
0,0.024928,0.049631,0.07389,0.097486
0,0.025569,0.050908,0.075791,0.099994
0,0.026208,0.052181,0.077685,0.10249
0,0.026844,0.053447,0.079571,0.10498
0,0.027478,0.054709,0.081449,0.10746
0,0.028108,0.055965,0.083319,0.10993
0,0.028736,0.057215,0.085181,0.11238
0,0.029362,0.05846,0.087034,0.11483
0,0.029984,0.059699,0.088878,0.11726
0,0.030603,0.060931,0.090713,0.11968
0,0.031219,0.062158,0.09254,0.12209
0,0.031832,0.063379,0.094357,0.12449
0,0.032442,0.064593,0.096164,0.12687
0,0.033049,0.065801,0.097963,0.12925
0,0.033652,0.067002,0.099751,0.1316
0,0.034252,0.068196,0.10153,0.13395
0,0.034848,0.069384,0.1033,0.13628
0,0.035441,0.070565,0.10506,0.1386
0,0.036031,0.071738,0.1068,0.14091
0,0.036617,0.072905,0.10854,0.1432
0,0.037199,0.074064,0.11026,0.14548
0,0.037777,0.075216,0.11198,0.14774
0,0.038352,0.07636,0.11368,0.14999
0,0.038923,0.077497,0.11538,0.15222
0,0.03949,0.078626,0.11706,0.15444
0,0.040053,0.079747,0.11872,0.15664
0,0.040612,0.08086,0.12038,0.15882
0,0.041167,0.081965,0.12203,0.16099
0,0.041718,0.083061,0.12366,0.16315
0,0.042264,0.08415,0.12528,0.16529
0,0.042807,0.08523,0.12689,0.16741
0,0.043345,0.086301,0.12848,0.16951
0,0.043879,0.087364,0.13007,0.1716
0,0.044408,0.088418,0.13164,0.17367
0,0.044933,0.089464,0.13319,0.17572
0,0.045454,0.0905,0.13473,0.17776
0,0.04597,0.091527,0.13626,0.17978
0,0.046481,0.092545,0.13778,0.18178
0,0.046988,0.093554,0.13928,0.18376
0,0.04749,0.094554,0.14077,0.18572
0,0.047987,0.095544,0.14224,0.18767
0,0.04848,0.096524,0.1437,0.18959
0,0.048967,0.097495,0.14515,0.1915
0,0.04945,0.098456,0.14658,0.19339
0,0.049928,0.099408,0.148,0.19526
0,0.050401,0.10035,0.1494,0.19711
0,0.050868,0.10128,0.15078,0.19893
0,0.051331,0.1022,0.15216,0.20074
0,0.051789,0.10311,0.15351,0.20253
0,0.052241,0.10401,0.15485,0.2043
0,0.052688,0.1049,0.15618,0.20605
0,0.05313,0.10578,0.15749,0.20778
0,0.053566,0.10665,0.15878,0.20949
0,0.053998,0.10751,0.16006,0.21117
0,0.054423,0.10836,0.16132,0.21284
0,0.054844,0.1092,0.16257,0.21448
0,0.055259,0.11002,0.1638,0.2161
0,0.055668,0.11084,0.16501,0.2177
0,0.056072,0.11164,0.16621,0.21928
0,0.05647,0.11243,0.16739,0.22084
0,0.056862,0.11321,0.16855,0.22238
0,0.057249,0.11398,0.1697,0.22389
0,0.05763,0.11474,0.17083,0.22538
0,0.058006,0.11549,0.17194,0.22685
