0,0.01219,0.024271,0.036134,0,0.019872,0.039566,0.058905,0,0.026902,0.053562,0.079742
0,0.012413,0.024714,0.036794,0,0.020235,0.040288,0.05998,0,0.027393,0.05454,0.081198
0,0.012634,0.025155,0.03745,0,0.020596,0.041006,0.061049,0,0.027881,0.055512,0.082645
0,0.012854,0.025593,0.038102,0,0.020954,0.04172,0.062112,0,0.028367,0.056479,0.084084
0,0.013073,0.026028,0.03875,0,0.021311,0.04243,0.063169,0,0.028849,0.05744,0.085515
0,0.01329,0.026461,0.039395,0,0.021665,0.043136,0.06422,0,0.029329,0.058395,0.086938
0,0.013506,0.026891,0.040035,0,0.022017,0.043837,0.065264,0,0.029806,0.059345,0.088351
0,0.013721,0.027319,0.040672,0,0.022368,0.044534,0.066302,0,0.03028,0.060288,0.089756
0,0.013934,0.027744,0.041304,0,0.022715,0.045227,0.067333,0,0.030751,0.061226,0.091152
0,0.014146,0.028166,0.041933,0,0.023061,0.045915,0.068357,0,0.031219,0.062157,0.092539
0,0.014357,0.028585,0.042557,0,0.023404,0.046599,0.069375,0,0.031683,0.063083,0.093916
0,0.014566,0.029002,0.043177,0,0.023745,0.047277,0.070385,0,0.032145,0.064002,0.095284
0,0.014774,0.029415,0.043792,0,0.024084,0.047951,0.071389,0,0.032603,0.064914,0.096643
0,0.01498,0.029826,0.044404,0,0.02442,0.048621,0.072385,0,0.033058,0.06582,0.097991
0,0.015185,0.030233,0.04501,0,0.024754,0.049285,0.073374,0,0.03351,0.06672,0.09933
0,0.015388,0.030638,0.045613,0,0.025085,0.049945,0.074356,0,0.033958,0.067612,0.10066
0,0.01559,0.031039,0.04621,0,0.025413,0.050599,0.075331,0,0.034403,0.068498,0.10198
0,0.01579,0.031438,0.046804,0,0.02574,0.051248,0.076297,0,0.034845,0.069377,0.10329
0,0.015988,0.031833,0.047392,0,0.026063,0.051893,0.077257,0,0.035283,0.07025,0.10459
0,0.016185,0.032225,0.047976,0,0.026384,0.052532,0.078208,0,0.035718,0.071115,0.10587
0,0.01638,0.032614,0.048554,0,0.026703,0.053166,0.079152,0,0.036149,0.071973,0.10715
0,0.016574,0.032999,0.049129,0,0.027018,0.053794,0.080088,0,0.036576,0.072824,0.10842
0,0.016766,0.033382,0.049698,0,0.027331,0.054417,0.081015,0,0.037,0.073667,0.10967
0,0.016956,0.03376,0.050262,0,0.027642,0.055035,0.081935,0,0.03742,0.074504,0.11092
0,0.017145,0.034136,0.050821,0,0.027949,0.055647,0.082846,0,0.037836,0.075332,0.11215
0,0.017332,0.034508,0.051375,0,0.028254,0.056254,0.08375,0,0.038248,0.076154,0.11338
0,0.017517,0.034877,0.051924,0,0.028556,0.056855,0.084644,0,0.038657,0.076967,0.11459
0,0.0177,0.035242,0.052468,0,0.028855,0.05745,0.085531,0,0.039062,0.077773,0.11579
0,0.017882,0.035604,0.053006,0,0.029151,0.05804,0.086408,0,0.039463,0.078571,0.11698
0,0.018062,0.035962,0.053539,0,0.029444,0.058624,0.087278,0,0.03986,0.079362,0.11815
0,0.01824,0.036316,0.054067,0,0.029734,0.059202,0.088138,0,0.040253,0.080144,0.11932
0,0.018416,0.036667,0.054589,0,0.030021,0.059774,0.08899,0,0.040641,0.080918,0.12047
0,0.018591,0.037014,0.055106,0,0.030306,0.06034,0.089832,0,0.041026,0.081685,0.12161
0,0.018763,0.037358,0.055618,0,0.030587,0.0609,0.090666,0,0.041407,0.082443,0.12274
0,0.018934,0.037698,0.056124,0,0.030865,0.061454,0.091491,0,0.041784,0.083193,0.12386
0,0.019103,0.038034,0.056624,0,0.03114,0.062001,0.092306,0,0.042156,0.083934,0.12496
0,0.019269,0.038366,0.057118,0,0.031412,0.062543,0.093112,0,0.042524,0.084667,0.12605
0,0.019434,0.038694,0.057607,0,0.031681,0.063078,0.093909,0,0.042888,0.085392,0.12713
0,0.019597,0.039019,0.05809,0,0.031947,0.063607,0.094697,0,0.043248,0.086108,0.1282
0,0.019758,0.039339,0.058568,0,0.032209,0.06413,0.095475,0,0.043603,0.086816,0.12925
0,0.019917,0.039656,0.059039,0,0.032469,0.064646,0.096243,0,0.043954,0.087514,0.13029
0,0.020074,0.039969,0.059505,0,0.032725,0.065156,0.097002,0,0.044301,0.088204,0.13132
0,0.02023,0.040278,0.059964,0,0.032977,0.065659,0.097752,0,0.044643,0.088886,0.13233
0,0.020383,0.040582,0.060418,0,0.033227,0.066156,0.098491,0,0.044981,0.089558,0.13333
0,0.020534,0.040883,0.060865,0,0.033473,0.066646,0.099221,0,0.045314,0.090222,0.13432
0,0.020682,0.041179,0.061307,0,0.033716,0.067129,0.09994,0,0.045643,0.090876,0.13529
0,0.020829,0.041472,0.061742,0,0.033955,0.067606,0.10065,0,0.045967,0.091521,0.13625
0,0.020974,0.04176,0.062171,0,0.034191,0.068076,0.10135,0,0.046286,0.092157,0.1372
0,0.021117,0.042044,0.062594,0,0.034424,0.068539,0.10204,0,0.046601,0.092784,0.13814
0,0.021257,0.042324,0.063011,0,0.034653,0.068995,0.10272,0,0.046911,0.093402,0.13905
0,0.021396,0.0426,0.063421,0,0.034879,0.069444,0.10339,0,0.047217,0.09401,0.13996
